user_id,first_name,last_name,gender,email,signup_date,country,device,source,activated,activation_date,pro_feature_tried,trial_started,trial_start_date,converted,converted_date,trigger_ft,plan_type,plan_upgrade_history,final_plan,monthly_revenue,total_upgrades,upgraded_from_free,upgraded_from_pro,upgraded_from_teams,upgrade_path,direct_free_to_teams,direct_free_to_ep,direct_pro_to_ep
3e160b5f-f1c5-456d-bb28-e4362c915ddd,Christopher,Willis,Male,christopher.willis@hotmail.com,2024-12-04,UK,Desktop,Instagram Ads,True,2024-12-04,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
1014e975-7249-4f06-af8d-57291e16e4c5,Kayla,Hall,Female,kayla.hall@hotmail.com,2024-10-14,Brazil,Desktop,Facebook Ads,True,2024-10-14,False,False,,True,2024-10-25,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-10-25'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-11-06'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-11-28'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
0a06e72d-3a13-4cc7-b741-716a73a08205,Shawn,Smith,Male,shawn.smith@yahoo.com,2024-08-07,UK,Tablet,Instagram Ads,True,2024-08-08,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
d32ff1a7-8e31-4efd-bd1e-75c33eda785e,Daniel,Lee,Male,daniel.lee@gmail.com,2024-08-23,US,Tablet,Google Ads,True,2024-08-26,True,False,,True,2024-09-10,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-10'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
82eb8ca5-f670-49ff-a945-798940d1195c,Jody,Lang,Female,jody.lang@yahoo.com,2025-04-11,India,Desktop,Organic,True,2025-04-16,False,False,,True,2025-04-24,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-24'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
ed3ff7a5-70cd-4d02-8ddb-c8f72c1150c5,Jessica,Hernandez,Female,jessica.hernandez@yahoo.com,2025-01-06,Brazil,Mobile,Facebook Ads,True,2025-01-10,False,False,,True,2025-01-31,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-31'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-02-28'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
7192a834-7ffa-42a4-832e-0013aaca0e5f,Jennifer,Miranda,Female,jennifer.miranda@yahoo.com,2024-07-23,UK,Desktop,Facebook Ads,False,,False,False,,True,2024-08-20,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-20'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-09-16'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
11e45b51-3332-41cd-a67c-00a073534385,Roy,Page,Male,roy.page@yahoo.com,2025-03-26,US,Desktop,Facebook Ads,True,2025-03-29,True,False,,True,2025-04-21,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-21'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-05-03'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
950fe663-810b-4724-8e62-fc59acc1c6e1,Thomas,Adkins,Male,thomas.adkins@yahoo.com,2025-05-12,India,Desktop,Instagram Ads,True,2025-05-13,True,True,2025-05-14,True,2025-05-31,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-31'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-19'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-07-19'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
12bab781-173a-4c27-b9ca-c9186dcdd0b7,Jonathan,Wilcox,Male,jonathan.wilcox@yahoo.com,2025-01-22,India,Mobile,Organic,True,2025-01-26,False,False,,True,2025-02-14,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-14'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-03-04'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-03-23'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
38758656-af71-4dcf-9fc3-5bd04ae729bc,Jason,Johnson,Male,jason.johnson@hotmail.com,2024-06-25,Germany,Tablet,Google Ads,True,2024-06-25,True,True,2024-06-28,True,2024-07-07,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-07-07'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-07-31'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
5bd89d5d-96d7-4aa2-b397-2324c681c7f1,Chad,Smith,Male,chad.smith@yahoo.com,2025-01-28,UK,Desktop,Instagram Ads,True,2025-01-30,True,True,2025-01-31,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
2bd69a62-a56e-4062-8dd6-b3b832a3a61a,Melanie,Walton,Female,melanie.walton@yahoo.com,2025-03-22,Germany,Tablet,Referral,True,2025-03-22,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
15ea30be-d211-4879-860d-dc1218ad8f43,Nancy,Coleman,Female,nancy.coleman@yahoo.com,2025-02-25,Brazil,Tablet,Youtube Ads,True,2025-02-27,True,False,,True,2025-03-27,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-03-27'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-08'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-05-02'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
ce432998-976d-4210-a4f2-e1ae40f1973a,Mary,Hoffman,Female,mary.hoffman@yahoo.com,2025-03-09,US,Mobile,Instagram Ads,True,2025-03-12,True,True,2025-03-17,True,2025-03-24,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-03-24'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-04'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
3fa79971-e070-45ad-8ea2-80524a617dea,Rachel,Rodriguez,Female,rachel.rodriguez@gmail.com,2024-12-10,UK,Tablet,Google Ads,False,,False,False,,True,2024-12-31,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-12-31'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
1404f512-1c72-45e7-8967-f1f115d0a909,Joshua,Rodgers,Male,joshua.rodgers@hotmail.com,2024-08-27,India,Tablet,Google Ads,True,2024-08-29,False,False,,True,2024-09-25,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-25'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
dd396780-ce34-41ea-a846-51b44f3dd4fe,Derek,Richardson,Male,derek.richardson@hotmail.com,2025-03-14,India,Desktop,Facebook Ads,True,2025-03-14,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
01637da3-c7e2-4e6a-9ad4-a332537ed9c4,Thomas,Miller,Male,thomas.miller@gmail.com,2024-07-13,Germany,Mobile,Referral,True,2024-07-17,True,False,,True,2024-07-26,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-07-26'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-08-18'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-09-09'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
a55b1411-9f9d-4b5b-a994-82b757857120,Katherine,Johnson,Female,katherine.johnson@hotmail.com,2024-08-03,Germany,Tablet,Youtube Ads,False,,False,False,,True,2024-08-24,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-08-24'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-09-03'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-09-15'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
18c0d1a6-2f00-4d4f-8d9a-8b8872a79d4e,Stephanie,Porter,Female,stephanie.porter@hotmail.com,2024-09-02,India,Tablet,Youtube Ads,True,2024-09-03,False,False,,True,2024-09-29,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-29'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-15'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
ebe53af1-0d25-4d44-9abe-a7aaa994d4cc,Maria,Brown,Female,maria.brown@yahoo.com,2025-04-05,Germany,Tablet,Facebook Ads,True,2025-04-09,True,True,2025-04-15,True,2025-05-01,Background Remover,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-01'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-05-26'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-06-09'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
11714350-b24e-4889-9c1a-a7e7e73596f8,Patrick,Kane,Male,patrick.kane@gmail.com,2024-12-29,US,Tablet,Organic,True,2024-12-30,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
a5b94d18-630c-4188-b9bb-c8e7b26eb727,Taylor,Martinez,Male,taylor.martinez@hotmail.com,2025-02-13,India,Mobile,Youtube Ads,True,2025-02-13,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
c562e3fe-3a0f-4d71-8f58-8be7f6a5473b,Julia,Grant,Female,julia.grant@hotmail.com,2024-12-13,Brazil,Mobile,Instagram Ads,True,2024-12-18,False,False,,True,2025-01-06,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-06'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
252b1a22-59d6-4dd3-977f-0f74457009a1,Kirsten,Martin,Female,kirsten.martin@gmail.com,2024-11-28,US,Desktop,Instagram Ads,True,2024-11-30,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
e1552e5a-afff-42ae-b1fd-860ab5b695d8,Juan,Rivera,Male,juan.rivera@gmail.com,2024-11-30,India,Tablet,Organic,True,2024-12-05,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
ad99fdd4-1b2d-4c01-b34d-743a16e4c2ea,Whitney,Hurley,Female,whitney.hurley@yahoo.com,2024-08-05,India,Desktop,Google Ads,True,2024-08-09,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
bbf0cc19-e8da-48d9-9476-b86907729c5c,Glen,Gilmore,Male,glen.gilmore@hotmail.com,2024-10-03,India,Desktop,Google Ads,True,2024-10-06,True,True,2024-10-13,True,2024-10-14,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-10-14'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
459fd01f-37ae-47b0-9b86-573e6d9f27a3,Stacy,Russo,Female,stacy.russo@hotmail.com,2025-01-11,US,Mobile,Organic,True,2025-01-16,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
5b15795a-a5e5-455d-99af-8b875f1ae4bd,Ethan,Jones,Male,ethan.jones@yahoo.com,2024-12-08,Brazil,Tablet,Facebook Ads,True,2024-12-13,True,True,2024-12-17,True,2024-12-31,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-12-31'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
3e473c13-0d68-48d8-a7c0-d273f1f60857,Christopher,Hartman,Male,christopher.hartman@yahoo.com,2024-07-06,US,Desktop,Referral,True,2024-07-10,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
d62e5906-359f-4c26-878d-cc069f817310,Cynthia,Alvarez,Female,cynthia.alvarez@hotmail.com,2025-05-20,UK,Desktop,Organic,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
de569bf1-8de4-4e0f-bf01-814c7e1c7342,Stephanie,Thompson,Female,stephanie.thompson@hotmail.com,2025-03-11,India,Desktop,Youtube Ads,True,2025-03-11,True,False,,True,2025-03-26,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-03-26'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-16'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-05-15'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
cffa1747-e254-4c3f-ba34-92ed60a625c3,David,Taylor,Male,david.taylor@yahoo.com,2025-06-03,Germany,Tablet,Organic,True,2025-06-05,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
ab95e5ff-f966-4421-9eca-ceed1bf8b0df,Ian,Smith,Male,ian.smith@yahoo.com,2025-03-03,US,Mobile,Google Ads,True,2025-03-06,True,True,2025-03-09,True,2025-04-02,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-02'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-30'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
3448add0-b1e5-4315-8a23-69eb94e2b2d7,Antonio,Gonzalez,Male,antonio.gonzalez@gmail.com,2024-09-06,India,Tablet,Instagram Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
72907a86-b828-4816-82d1-27dccb5c34fc,Susan,Kennedy,Female,susan.kennedy@gmail.com,2025-05-09,US,Tablet,Organic,True,2025-05-14,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
715aa22a-8e7b-45f6-a5c2-aefa1b7ffb94,David,Chase,Male,david.chase@gmail.com,2025-01-04,Germany,Mobile,Referral,True,2025-01-04,True,True,2025-01-06,True,2025-01-18,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-18'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-02-03'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
c78b3642-44d1-4d1b-82e9-a178e38324cb,Amy,Jones,Female,amy.jones@gmail.com,2024-09-04,UK,Desktop,Facebook Ads,True,2024-09-08,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
b7901637-66f2-47f9-8bdf-e7d49cd34ec9,Jessica,Garcia,Female,jessica.garcia@yahoo.com,2025-01-31,India,Mobile,Organic,True,2025-02-03,True,False,,True,2025-02-17,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-17'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
84836895-fd32-44b4-be94-0f8fabd3aed4,Timothy,Hill,Male,timothy.hill@gmail.com,2024-08-19,Brazil,Tablet,Referral,True,2024-08-22,True,True,2024-08-28,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
4421bdca-8b64-45ae-bf81-ddd66043cb0c,Frank,Jones,Male,frank.jones@yahoo.com,2024-10-12,UK,Mobile,Instagram Ads,True,2024-10-16,False,False,,True,2024-11-11,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-11-11'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-12-07'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-01-03'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
c8dea380-ec37-468c-968b-0e28203799ea,Taylor,Wilson,Female,taylor.wilson@yahoo.com,2024-09-27,India,Mobile,Google Ads,True,2024-10-01,True,True,2024-10-07,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
ffea3bb2-07a5-4ead-af8e-546e6035c2ce,Mark,Johnson,Male,mark.johnson@gmail.com,2025-03-30,Germany,Tablet,Instagram Ads,True,2025-04-02,True,True,2025-04-08,True,2025-04-18,Background Remover,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-18'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-05-16'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-06-04'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
30ed3253-554b-41e3-b657-764e06e0a4a7,Matthew,Sharp,Male,matthew.sharp@gmail.com,2025-02-04,Brazil,Mobile,Referral,True,2025-02-08,True,True,2025-02-09,True,2025-02-21,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-21'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
baf71c69-5b58-4110-8fc8-e24702e23b56,Calvin,Gibson,Male,calvin.gibson@yahoo.com,2025-04-21,UK,Tablet,Facebook Ads,False,,False,False,,True,2025-05-19,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-19'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-18'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-07-09'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
32f3e17d-ad9c-4184-94ab-a43e53a826ba,Luis,Myers,Male,luis.myers@yahoo.com,2024-08-20,India,Tablet,Referral,True,2024-08-24,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
ee67e476-7175-45c0-9efb-7d18bb3063c1,Carl,Miller,Male,carl.miller@yahoo.com,2025-04-16,US,Mobile,Referral,True,2025-04-18,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
3269117f-1a46-4432-be7c-59455a38ea09,Travis,Rowe,Male,travis.rowe@gmail.com,2024-12-26,Brazil,Desktop,Organic,True,2024-12-31,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
3740175c-a8f9-4726-8aef-05a9b4cdb65a,Brandy,Holmes,Female,brandy.holmes@yahoo.com,2024-11-30,UK,Desktop,Google Ads,True,2024-12-01,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
e960c1a2-1b14-403a-87b3-6cb7bbac6e6b,Katherine,Monroe,Female,katherine.monroe@yahoo.com,2024-08-24,US,Mobile,Facebook Ads,True,2024-08-27,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
df8a6af5-cc94-4de6-9432-b3dc03f38cf2,Rebecca,Mcguire,Female,rebecca.mcguire@gmail.com,2025-04-19,Germany,Mobile,Organic,True,2025-04-19,True,True,2025-04-23,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
67f0f4d8-ef67-48d9-a628-d3b8937d965f,Tony,Salinas,Male,tony.salinas@hotmail.com,2025-05-09,Germany,Mobile,Referral,True,2025-05-09,True,True,2025-05-10,True,2025-05-27,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-27'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-06'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
ec1a7a1c-b673-47c4-b30f-f833febc8b67,Shannon,Harvey,Female,shannon.harvey@gmail.com,2024-09-09,Brazil,Desktop,Organic,True,2024-09-14,True,True,2024-09-18,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
1309a906-8903-40f0-bf1b-fb4a212d9c1b,Aaron,Kim,Male,aaron.kim@gmail.com,2024-10-23,India,Tablet,Organic,False,,False,False,,True,2024-11-14,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-11-14'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-11-29'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-12-20'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
7b0651bd-9421-49ed-8fa1-b0e46d503bdc,Heather,Ayala,Female,heather.ayala@yahoo.com,2024-10-09,UK,Desktop,Instagram Ads,True,2024-10-09,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
8ecab659-aff1-4be7-88e3-6f941d463038,Brianna,Montoya,Female,brianna.montoya@gmail.com,2024-09-07,US,Tablet,Instagram Ads,True,2024-09-11,True,True,2024-09-13,True,2024-09-27,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-27'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-14'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-10-28'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
7f7fae42-3ea5-4afe-a4ca-08fdf4ec0107,Bryan,Shaffer,Male,bryan.shaffer@yahoo.com,2025-05-24,Brazil,Desktop,Referral,True,2025-05-29,True,True,2025-05-31,True,2025-06-18,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-06-18'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-07-09'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
cfe075ce-54a3-408a-a7a4-257ce1fcbf3b,Larry,Swanson,Male,larry.swanson@hotmail.com,2025-03-22,US,Mobile,Facebook Ads,True,2025-03-23,True,False,,True,2025-04-21,Magic Resize,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-21'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-05-16'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
2666b398-67f4-4948-b688-2ba9b48a36f4,Nicholas,Lloyd,Male,nicholas.lloyd@hotmail.com,2024-11-24,UK,Desktop,Facebook Ads,True,2024-11-27,True,True,2024-11-29,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
69ba7da3-8cb7-4416-82ea-71a986f14fbe,Ryan,Deleon,Male,ryan.deleon@gmail.com,2024-08-27,US,Mobile,Youtube Ads,False,,False,False,,True,2024-09-21,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2024-09-21'}, {'from': 'Pro', 'to': 'Teams', 'date': '2024-10-09'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2024-10-25'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
6013383f-eb98-4c5e-9274-74e5d261913a,Darren,Brown,Male,darren.brown@hotmail.com,2025-05-26,India,Mobile,Organic,True,2025-05-31,True,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
2223ac7d-adb4-4977-9e63-544cd1168e56,Stacey,Collins,Female,stacey.collins@gmail.com,2024-10-05,US,Desktop,Organic,True,2024-10-06,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
9c59bc99-3684-4c6d-9099-896273b5a67e,Jordan,Strickland,Female,jordan.strickland@hotmail.com,2025-01-07,Germany,Desktop,Google Ads,True,2025-01-10,False,False,,True,2025-01-21,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-21'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
0b58ff30-b46c-4b53-89b6-5ea3ea9cbfba,David,Zuniga,Male,david.zuniga@yahoo.com,2024-08-23,Germany,Desktop,Organic,True,2024-08-28,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
c42da07b-a01a-4b42-86f4-dc1e9386cd76,Brian,Ward,Male,brian.ward@yahoo.com,2025-02-12,India,Tablet,Facebook Ads,True,2025-02-12,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
2c121b5f-6969-40e1-90a0-8caa957d2673,Jennifer,Wright,Female,jennifer.wright@gmail.com,2024-12-23,Brazil,Mobile,Instagram Ads,True,2024-12-28,True,True,2024-12-31,True,2025-01-04,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-04'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-01-19'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-02-15'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
b968cc60-3793-46e5-9553-e5a0c4489e00,Richard,Williams,Male,richard.williams@yahoo.com,2025-03-09,UK,Tablet,Youtube Ads,True,2025-03-10,True,False,,True,2025-04-01,Premium Templates,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-04-01'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-04-15'}, {'from': 'Teams', 'to': 'Enterprise', 'date': '2025-05-14'}]",Enterprise,149.99,3,True,True,True,Free→Pro → Pro→Teams → Teams→Enterprise,False,False,False
58bdb258-3bd8-4a82-b46b-0a538b10656f,Jeffery,Black,Male,jeffery.black@hotmail.com,2024-06-25,UK,Desktop,Facebook Ads,True,2024-06-30,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
c779b7f6-ac7e-4cfc-b5d8-c4bdb77c5976,Daniel,Mccoy,Male,daniel.mccoy@hotmail.com,2025-05-01,US,Mobile,Referral,True,2025-05-01,False,False,,True,2025-05-31,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-05-31'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
75161ae1-4e72-4a03-a16d-d3b2cc14acec,Colleen,Logan,Female,colleen.logan@hotmail.com,2025-01-15,Brazil,Mobile,Facebook Ads,True,2025-01-18,True,False,,True,2025-02-04,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-04'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
6019d6fd-7e78-49c3-adfd-2c426bd4b173,Rodney,Martinez,Male,rodney.martinez@hotmail.com,2024-12-23,UK,Desktop,Facebook Ads,True,2024-12-24,True,False,,True,2025-01-15,Background Remover,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-15'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-01-25'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
95ecfaea-d9cd-4b48-8aed-2ccf734b84d5,Michael,Barrett,Male,michael.barrett@gmail.com,2024-12-16,UK,Desktop,Facebook Ads,True,2024-12-17,False,False,,True,2025-01-13,Brand Kit,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-01-13'}]",Pro,29.99,1,True,False,False,Free→Pro,False,False,False
6ad32f71-28c7-477d-9ff9-6dd86756879d,Christopher,Smith,Male,christopher.smith@gmail.com,2024-10-26,Brazil,Mobile,Facebook Ads,False,,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
0fe73fd8-a631-422d-ba7f-0f5f6abf2c25,Teresa,Reyes,Female,teresa.reyes@gmail.com,2025-01-09,Germany,Mobile,Facebook Ads,False,,False,False,,True,2025-02-08,Video Editor,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-02-08'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-02-19'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
bb4d09d8-372a-4f93-849e-5f658771a8e2,Sergio,Richardson,Male,sergio.richardson@gmail.com,2025-05-19,UK,Tablet,Facebook Ads,True,2025-05-20,True,False,,True,2025-06-03,Content Scheduler,Free,"[{'from': 'Free', 'to': 'Pro', 'date': '2025-06-03'}, {'from': 'Pro', 'to': 'Teams', 'date': '2025-06-17'}]",Teams,59.99,2,True,True,False,Free→Pro → Pro→Teams,False,False,False
5cfffa8c-0e0e-423b-8fb6-e31b4785a64a,Charles,Webster,Male,charles.webster@yahoo.com,2024-10-21,Germany,Desktop,Instagram Ads,True,2024-10-24,False,False,,False,,,Free,[],Free,0.0,0,False,False,False,,False,False,False
